threshold,tar,far
0.93049043,0.35066667,0.11200000
0.93049514,0.35033333,0.11200000
0.93049896,0.35000000,0.11200000
0.93052059,0.34966667,0.11200000
0.93055910,0.34933333,0.11200000
0.93057275,0.34933333,0.11166667
0.93058741,0.34900000,0.11166667
0.93063569,0.34900000,0.11133333
0.93070805,0.34900000,0.11100000
0.93074214,0.34900000,0.11066667
0.93076605,0.34866667,0.11066667
0.93077058,0.34833333,0.11066667
0.93077368,0.34833333,0.11033333
0.93077463,0.34800000,0.11033333
0.93082792,0.34766667,0.11033333
0.93083763,0.34733333,0.11033333
0.93087006,0.34700000,0.11033333
0.93098724,0.34666667,0.11033333
0.93099093,0.34666667,0.11000000
0.93104035,0.34633333,0.11000000
0.93105787,0.34633333,0.10966667
0.93108612,0.34633333,0.10933333
0.93111557,0.34600000,0.10933333
0.93115366,0.34600000,0.10900000
0.93115950,0.34566667,0.10900000
0.93118155,0.34566667,0.10866667
0.93121177,0.34533333,0.10866667
0.93121660,0.34500000,0.10866667
0.93123877,0.34466667,0.10866667
0.93130386,0.34466667,0.10833333
0.93131435,0.34433333,0.10833333
0.93134320,0.34400000,0.10833333
0.93139201,0.34400000,0.10800000
0.93147409,0.34400000,0.10766667
0.93154705,0.34400000,0.10733333
0.93166929,0.34400000,0.10700000
0.93175662,0.34400000,0.10666667
0.93177098,0.34366667,0.10666667
0.93180603,0.34366667,0.10633333
0.93180835,0.34366667,0.10600000
0.93180954,0.34333333,0.10600000
0.93182254,0.34300000,0.10600000
0.93182355,0.34300000,0.10566667
0.93189627,0.34266667,0.10566667
0.93193334,0.34266667,0.10533333
0.93197751,0.34233333,0.10533333
0.93198824,0.34200000,0.10533333
0.93208134,0.34166667,0.10533333
0.93211859,0.34133333,0.10533333
0.93215334,0.34100000,0.10533333
0.93217677,0.34066667,0.10533333
0.93225765,0.34033333,0.10533333
0.93225795,0.34000000,0.10533333
0.93226147,0.33966667,0.10533333
0.93227649,0.33933333,0.10533333
0.93233705,0.33900000,0.10533333
0.93241197,0.33900000,0.10500000
0.93241358,0.33866667,0.10500000
0.93243444,0.33833333,0.10500000
0.93253529,0.33800000,0.10500000
0.93258548,0.33766667,0.10500000
0.93261707,0.33733333,0.10500000
0.93262374,0.33700000,0.10500000
0.93265009,0.33700000,0.10466667
0.93266475,0.33700000,0.10433333
0.93266535,0.33666667,0.10433333
0.93266642,0.33666667,0.10400000
0.93271619,0.33633333,0.10400000
0.93285525,0.33633333,0.10366667
0.93288010,0.33600000,0.10366667
0.93289822,0.33566667,0.10366667
0.93292880,0.33533333,0.10366667
0.93297166,0.33500000,0.10366667
0.93302417,0.33500000,0.10333333
0.93303126,0.33466667,0.10333333
0.93304956,0.33466667,0.10300000
0.93319690,0.33433333,0.10300000
0.93322682,0.33400000,0.10300000
0.93331933,0.33366667,0.10300000
0.93332064,0.33333333,0.10300000
0.93332255,0.33333333,0.10266667
0.93337178,0.33300000,0.10266667
0.93342572,0.33266667,0.10266667
0.93343359,0.33233333,0.10266667
0.93347728,0.33200000,0.10266667
0.93352598,0.33200000,0.10233333
0.93356007,0.33200000,0.10200000
0.93356818,0.33166667,0.10200000
0.93357801,0.33166667,0.10166667
0.93362164,0.33166667,0.10133333
0.93367028,0.33166667,0.10100000
0.93368691,0.33133333,0.10100000
0.93381441,0.33100000,0.10100000
0.93391418,0.33066667,0.10100000
0.93391562,0.33066667,0.10066667
0.93400252,0.33066667,0.10033333
0.93400979,0.33033333,0.10033333
0.93401778,0.33000000,0.10033333
0.93401957,0.33000000,0.10000000
0.93405199,0.32966667,0.10000000
0.93407810,0.32933333,0.10000000
0.93415135,0.32900000,0.10000000
0.93417770,0.32866667,0.10000000
0.93418479,0.32833333,0.10000000
0.93419981,0.32800000,0.10000000
0.93420452,0.32766667,0.10000000
0.93424034,0.32733333,0.10000000
0.93424416,0.32700000,0.10000000
0.93429160,0.32666667,0.10000000
0.93437803,0.32633333,0.10000000
0.93445480,0.32600000,0.10000000
0.93447769,0.32566667,0.10000000
0.93456197,0.32566667,0.09966667
0.93456912,0.32533333,0.09966667
0.93465608,0.32500000,0.09966667
0.93468785,0.32466667,0.09966667
0.93477929,0.32433333,0.09966667
0.93478763,0.32400000,0.09966667
0.93481219,0.32366667,0.09966667
0.93484050,0.32333333,0.09966667
0.93487394,0.32300000,0.09966667
0.93491220,0.32266667,0.09966667
0.93495154,0.32233333,0.09966667
0.93495321,0.32200000,0.09966667
0.93496144,0.32200000,0.09933333
0.93499053,0.32166667,0.09933333
0.93499660,0.32166667,0.09900000
0.93501776,0.32133333,0.09900000
0.93509263,0.32133333,0.09866667
0.93510222,0.32100000,0.09866667
0.93517715,0.32100000,0.09833333
0.93518329,0.32066667,0.09833333
0.93522525,0.32033333,0.09833333
0.93528044,0.32000000,0.09833333
0.93533188,0.31966667,0.09833333
0.93536234,0.31933333,0.09833333
0.93540168,0.31933333,0.09800000
0.93544108,0.31933333,0.09766667
0.93549573,0.31933333,0.09733333
0.93554235,0.31933333,0.09700000
0.93556261,0.31900000,0.09700000
0.93567568,0.31900000,0.09666667
0.93567967,0.31866667,0.09666667
0.93568647,0.31833333,0.09666667
0.93569875,0.31833333,0.09633333
0.93572128,0.31833333,0.09600000
0.93572974,0.31833333,0.09566667
0.93581003,0.31833333,0.09533333
0.93581164,0.31833333,0.09500000
0.93581194,0.31800000,0.09500000
0.93582225,0.31800000,0.09466667
0.93585157,0.31766667,0.09466667
0.93589389,0.31733333,0.09466667
0.93590081,0.31700000,0.09466667
0.93597192,0.31700000,0.09433333
0.93597662,0.31666667,0.09433333
0.93597680,0.31633333,0.09433333
0.93599617,0.31600000,0.09433333
0.93607605,0.31566667,0.09433333
0.93615484,0.31566667,0.09400000
0.93616664,0.31533333,0.09400000
0.93617201,0.31500000,0.09400000
0.93624526,0.31466667,0.09400000
0.93626785,0.31466667,0.09366667
0.93636835,0.31433333,0.09366667
0.93637675,0.31400000,0.09366667
0.93638778,0.31400000,0.09333333
0.93638867,0.31366667,0.09333333
0.93647814,0.31366667,0.09300000
0.93652225,0.31333333,0.09300000
0.93652749,0.31300000,0.09300000
0.93665099,0.31266667,0.09300000
0.93669498,0.31233333,0.09300000
0.93670464,0.31200000,0.09300000
0.93671310,0.31166667,0.09300000
0.93675619,0.31133333,0.09300000
0.93676019,0.31100000,0.09300000
0.93680358,0.31066667,0.09300000
0.93686509,0.31066667,0.09266667
0.93687332,0.31033333,0.09266667
0.93691009,0.31000000,0.09266667
0.93694282,0.30966667,0.09266667
0.93700397,0.30933333,0.09266667
0.93703413,0.30933333,0.09233333
0.93715769,0.30900000,0.09233333
0.93726170,0.30866667,0.09233333
0.93727523,0.30866667,0.09200000
0.93730497,0.30833333,0.09200000
0.93730712,0.30833333,0.09166667
0.93731266,0.30800000,0.09166667
0.93733120,0.30766667,0.09166667
0.93733251,0.30733333,0.09166667
0.93734574,0.30700000,0.09166667
0.93740416,0.30666667,0.09166667
0.93740678,0.30666667,0.09133333
0.93740690,0.30633333,0.09133333
0.93741679,0.30600000,0.09133333
0.93741739,0.30566667,0.09133333
0.93742079,0.30533333,0.09133333
0.93743593,0.30500000,0.09133333
0.93765920,0.30466667,0.09133333
0.93772864,0.30466667,0.09100000
0.93777090,0.30433333,0.09100000
0.93777817,0.30433333,0.09066667
0.93778425,0.30433333,0.09033333
0.93779606,0.30400000,0.09033333
0.93779886,0.30400000,0.09000000
0.93786454,0.30366667,0.09000000
0.93801713,0.30333333,0.09000000
0.93804306,0.30300000,0.09000000
0.93813050,0.30266667,0.09000000
0.93824315,0.30233333,0.09000000
0.93826944,0.30200000,0.09000000
0.93831062,0.30166667,0.09000000
0.93832386,0.30166667,0.08966667
0.93837869,0.30166667,0.08933333
0.93841690,0.30133333,0.08933333
0.93848372,0.30100000,0.08933333
0.93849641,0.30100000,0.08900000
0.93852127,0.30066667,0.08900000
0.93858790,0.30066667,0.08866667
0.93866980,0.30066667,0.08833333
0.93869197,0.30033333,0.08833333
0.93874484,0.30033333,0.08800000
0.93875486,0.30000000,0.08800000
0.93888628,0.30000000,0.08766667
0.93890989,0.29966667,0.08766667
0.93893820,0.29966667,0.08733333
0.93898386,0.29933333,0.08733333
0.93900943,0.29900000,0.08733333
0.93906236,0.29866667,0.08733333
0.93908566,0.29833333,0.08733333
0.93912733,0.29833333,0.08700000
0.93915105,0.29833333,0.08666667
0.93923032,0.29833333,0.08633333
0.93924594,0.29800000,0.08633333
0.93928277,0.29766667,0.08633333
0.93930113,0.29733333,0.08633333
0.93935663,0.29733333,0.08600000
0.93935764,0.29733333,0.08566667
0.93940198,0.29733333,0.08533333
0.93940866,0.29733333,0.08500000
0.93942666,0.29700000,0.08500000
0.93949503,0.29700000,0.08466667
0.93954980,0.29666667,0.08466667
0.93956327,0.29666667,0.08433333
0.93957615,0.29633333,0.08433333
0.93964517,0.29633333,0.08400000
0.93980342,0.29600000,0.08400000
0.93984067,0.29566667,0.08400000
0.93985558,0.29566667,0.08366667
0.93990099,0.29533333,0.08366667
0.93992746,0.29500000,0.08366667
0.93996251,0.29500000,0.08333333
0.93998790,0.29466667,0.08333333
0.93998933,0.29433333,0.08333333
0.94003201,0.29400000,0.08333333
0.94004250,0.29366667,0.08333333
0.94005078,0.29333333,0.08333333
0.94009793,0.29333333,0.08300000
0.94011247,0.29300000,0.08300000
0.94011456,0.29266667,0.08300000
0.94016558,0.29233333,0.08300000
0.94018841,0.29233333,0.08266667
0.94021499,0.29200000,0.08266667
0.94021589,0.29200000,0.08233333
0.94022709,0.29200000,0.08200000
0.94030941,0.29166667,0.08200000
0.94032705,0.29133333,0.08200000
0.94041944,0.29133333,0.08166667
0.94049740,0.29100000,0.08166667
0.94050902,0.29066667,0.08166667
0.94052798,0.29033333,0.08166667
0.94065976,0.29000000,0.08166667
0.94066280,0.28966667,0.08166667
0.94071406,0.28933333,0.08166667
0.94071805,0.28933333,0.08133333
0.94072723,0.28900000,0.08133333
0.94073546,0.28866667,0.08133333
0.94077611,0.28866667,0.08100000
0.94084895,0.28833333,0.08100000
0.94086474,0.28800000,0.08100000
0.94088447,0.28766667,0.08100000
0.94090307,0.28733333,0.08100000
0.94096977,0.28733333,0.08066667
0.94099844,0.28700000,0.08066667
0.94101429,0.28666667,0.08066667
0.94109291,0.28666667,0.08033333
0.94115210,0.28633333,0.08033333
0.94115424,0.28600000,0.08033333
0.94115442,0.28566667,0.08033333
0.94115531,0.28533333,0.08033333
0.94116265,0.28500000,0.08033333
0.94117671,0.28500000,0.08000000
0.94117898,0.28466667,0.08000000
0.94125885,0.28466667,0.07966667
0.94135725,0.28466667,0.07933333
0.94136059,0.28433333,0.07933333
0.94139361,0.28400000,0.07933333
0.94147122,0.28366667,0.07933333
0.94148850,0.28333333,0.07933333
0.94149458,0.28300000,0.07933333
0.94151723,0.28266667,0.07933333
0.94154799,0.28233333,0.07933333
0.94155359,0.28200000,0.07933333
0.94156057,0.28166667,0.07933333
0.94156146,0.28133333,0.07933333
0.94157875,0.28100000,0.07933333
0.94157910,0.28066667,0.07933333
0.94162798,0.28033333,0.07933333
0.94168735,0.28000000,0.07933333
0.94170386,0.27966667,0.07933333
0.94172394,0.27966667,0.07900000
0.94175649,0.27933333,0.07900000
0.94179893,0.27933333,0.07866667
0.94180006,0.27933333,0.07833333
0.94184035,0.27933333,0.07800000
0.94185984,0.27933333,0.07766667
0.94190633,0.27900000,0.07766667
0.94194090,0.27866667,0.07766667
0.94201267,0.27833333,0.07766667
0.94206750,0.27800000,0.07766667
0.94207668,0.27766667,0.07733333
0.94208252,0.27733333,0.07733333
0.94209313,0.27700000,0.07733333
0.94209594,0.27666667,0.07733333
0.94214833,0.27633333,0.07733333
0.94216180,0.27600000,0.07733333
0.94218028,0.27600000,0.07700000
0.94219732,0.27600000,0.07666667
0.94222409,0.27566667,0.07666667
0.94223189,0.27533333,0.07666667
0.94226575,0.27500000,0.07666667
0.94226623,0.27500000,0.07633333
0.94234884,0.27466667,0.07633333
0.94242209,0.27466667,0.07600000
0.94243675,0.27466667,0.07566667
0.94246650,0.27433333,0.07566667
0.94250846,0.27400000,0.07566667
0.94253623,0.27400000,0.07533333
0.94268334,0.27366667,0.07533333
0.94273758,0.27333333,0.07533333
0.94277644,0.27300000,0.07533333
0.94279271,0.27300000,0.07500000
0.94279850,0.27266667,0.07500000
0.94280601,0.27266667,0.07466667
0.94282466,0.27266667,0.07433333
0.94282484,0.27266667,0.07400000
0.94284260,0.27233333,0.07400000
0.94294608,0.27200000,0.07400000
0.94295061,0.27166667,0.07400000
0.94301808,0.27166667,0.07366667
0.94305784,0.27133333,0.07366667
0.94309306,0.27100000,0.07366667
0.94309443,0.27100000,0.07333333
0.94311851,0.27066667,0.07333333
0.94312668,0.27066667,0.07300000
0.94313425,0.27033333,0.07300000
0.94319415,0.27033333,0.07266667
0.94321442,0.27000000,0.07266667
0.94322687,0.26966667,0.07266667
0.94323552,0.26933333,0.07266667
0.94323695,0.26933333,0.07233333
0.94325578,0.26900000,0.07233333
0.94325852,0.26900000,0.07200000
0.94325954,0.26866667,0.07200000
0.94331771,0.26833333,0.07200000
0.94332123,0.26800000,0.07200000
0.94332540,0.26766667,0.07200000
0.94338155,0.26766667,0.07166667
0.94342268,0.26733333,0.07166667
0.94344521,0.26733333,0.07133333
0.94349170,0.26700000,0.07133333
0.94349492,0.26700000,0.07100000
0.94349766,0.26700000,0.07066667
0.94350624,0.26666667,0.07066667
0.94356841,0.26666667,0.07033333
0.94370115,0.26666667,0.07000000
0.94371182,0.26633333,0.07000000
0.94372439,0.26633333,0.06966667
0.94373429,0.26600000,0.06966667
0.94378603,0.26566667,0.06966667
0.94382352,0.26533333,0.06966667
0.94387740,0.26500000,0.06966667
0.94388944,0.26500000,0.06933333
0.94389963,0.26466667,0.06933333
0.94395638,0.26433333,0.06933333
0.94395876,0.26400000,0.06933333
0.94401383,0.26366667,0.06933333
0.94402570,0.26366667,0.06900000
0.94403303,0.26333333,0.06900000
0.94419533,0.26333333,0.06866667
0.94429111,0.26300000,0.06866667
0.94429213,0.26266667,0.06866667
0.94436091,0.26233333,0.06866667
0.94441080,0.26200000,0.06866667
0.94452518,0.26166667,0.06866667
0.94453084,0.26133333,0.06866667
0.94455498,0.26133333,0.06833333
0.94460177,0.26100000,0.06833333
0.94463235,0.26100000,0.06800000
0.94464254,0.26066667,0.06800000
0.94466156,0.26033333,0.06800000
0.94470257,0.26033333,0.06766667
0.94477236,0.26000000,0.06766667
0.94481051,0.26000000,0.06733333
0.94482756,0.25966667,0.06733333
0.94485152,0.25933333,0.06733333
0.94485295,0.25900000,0.06733333
0.94508731,0.25866667,0.06733333
0.94513881,0.25833333,0.06733333
0.94515175,0.25800000,0.06733333
0.94516450,0.25766667,0.06733333
0.94539458,0.25733333,0.06733333
0.94539684,0.25700000,0.06733333
0.94539988,0.25666667,0.06733333
0.94547105,0.25633333,0.06733333
0.94547284,0.25600000,0.06733333
0.94555897,0.25600000,0.06700000
0.94557118,0.25600000,0.06666667
0.94558567,0.25566667,0.06666667
0.94559062,0.25533333,0.06666667
0.94568515,0.25533333,0.06633333
0.94570804,0.25500000,0.06633333
0.94571620,0.25466667,0.06633333
0.94579697,0.25433333,0.06633333
0.94587004,0.25400000,0.06633333
0.94599700,0.25366667,0.06633333
0.94606996,0.25333333,0.06633333
0.94611287,0.25300000,0.06633333
0.94612300,0.25266667,0.06633333
0.94613290,0.25233333,0.06633333
0.94622988,0.25233333,0.06600000
0.94624084,0.25233333,0.06566667
0.94638032,0.25200000,0.06566667
0.94641948,0.25166667,0.06566667
0.94642681,0.25133333,0.06566667
0.94646090,0.25100000,0.06566667
0.94669026,0.25066667,0.06566667
0.94673437,0.25033333,0.06566667
0.94676137,0.25033333,0.06533333
0.94677168,0.25033333,0.06500000
0.94678712,0.25033333,0.06466667
0.94682407,0.25000000,0.06466667
0.94683981,0.24966667,0.06466667
0.94684541,0.24933333,0.06466667
0.94688553,0.24900000,0.06466667
0.94692975,0.24866667,0.06466667
0.94704759,0.24866667,0.06433333
0.94706881,0.24833333,0.06433333
0.94709015,0.24800000,0.06433333
0.94711298,0.24766667,0.06433333
0.94717413,0.24766667,0.06400000
0.94721800,0.24766667,0.06366667
0.94723141,0.24733333,0.06366667
0.94725955,0.24733333,0.06333333
0.94726717,0.24733333,0.06300000
0.94727159,0.24700000,0.06300000
0.94728255,0.24666667,0.06300000
0.94729781,0.24633333,0.06300000
0.94735527,0.24633333,0.06266667
0.94735920,0.24600000,0.06266667
0.94738334,0.24566667,0.06266667
0.94741309,0.24533333,0.06266667
0.94743401,0.24533333,0.06233333
0.94750476,0.24500000,0.06233333
0.94754356,0.24466667,0.06233333
0.94756454,0.24433333,0.06233333
0.94758606,0.24400000,0.06233333
0.94773185,0.24366667,0.06233333
0.94776410,0.24333333,0.06233333
0.94776738,0.24300000,0.06233333
0.94779295,0.24266667,0.06233333
0.94779968,0.24233333,0.06233333
0.94781250,0.24200000,0.06233333
0.94781703,0.24166667,0.06233333
0.94782960,0.24133333,0.06233333
0.94783783,0.24100000,0.06233333
0.94784099,0.24066667,0.06233333
0.94785041,0.24033333,0.06233333
0.94785058,0.24000000,0.06233333
0.94789565,0.24000000,0.06200000
0.94789845,0.23966667,0.06200000
0.94791734,0.23933333,0.06200000
0.94791877,0.23900000,0.06200000
0.94792104,0.23866667,0.06200000
0.94792509,0.23866667,0.06166667
0.94793701,0.23833333,0.06166667
0.94800913,0.23800000,0.06166667
0.94802618,0.23766667,0.06166667
0.94805968,0.23733333,0.06166667
0.94815648,0.23733333,0.06133333
0.94820869,0.23700000,0.06133333
0.94821984,0.23666667,0.06133333
0.94824183,0.23666667,0.06100000
0.94827092,0.23633333,0.06100000
0.94827235,0.23600000,0.06100000
0.94830418,0.23566667,0.06100000
0.94834822,0.23533333,0.06100000
0.94836283,0.23533333,0.06066667
0.94837922,0.23500000,0.06066667
0.94839686,0.23466667,0.06066667
0.94844127,0.23433333,0.06066667
0.94847953,0.23400000,0.06066667
0.94848943,0.23366667,0.06066667
0.94857860,0.23333333,0.06066667
0.94858706,0.23333333,0.06033333
0.94867623,0.23300000,0.06033333
0.94875866,0.23266667,0.06033333
0.94876963,0.23233333,0.06033333
0.94882417,0.23200000,0.06033333
0.94884217,0.23200000,0.06000000
0.94887793,0.23166667,0.06000000
0.94889355,0.23133333,0.06000000
0.94895816,0.23100000,0.06000000
0.94896215,0.23100000,0.05966667
0.94897795,0.23066667,0.05966667
0.94898069,0.23033333,0.05966667
0.94898915,0.23033333,0.05933333
0.94904846,0.23000000,0.05933333
0.94905436,0.22966667,0.05933333
0.94906557,0.22933333,0.05933333
0.94912064,0.22900000,0.05933333
0.94917250,0.22866667,0.05933333
0.94917375,0.22833333,0.05933333
0.94920087,0.22800000,0.05933333
0.94927865,0.22766667,0.05933333
0.94928050,0.22766667,0.05900000
0.94928330,0.22733333,0.05900000
0.94928795,0.22700000,0.05900000
0.94933164,0.22666667,0.05900000
0.94934833,0.22633333,0.05900000
0.94935626,0.22600000,0.05900000
0.94941849,0.22566667,0.05900000
0.94943076,0.22533333,0.05900000
0.94943118,0.22533333,0.05866667
0.94946724,0.22533333,0.05833333
0.94947267,0.22500000,0.05833333
0.94948244,0.22500000,0.05800000
0.94948566,0.22466667,0.05800000
0.94950712,0.22433333,0.05800000
0.94952166,0.22433333,0.05766667
0.94959873,0.22400000,0.05766667
0.94962394,0.22366667,0.05766667
0.94970232,0.22333333,0.05766667
0.94971061,0.22300000,0.05766667
0.94986069,0.22300000,0.05733333
0.94996786,0.22266667,0.05733333
0.94999528,0.22266667,0.05700000
0.95009196,0.22233333,0.05700000
0.95010626,0.22200000,0.05700000
0.95015919,0.22166667,0.05700000
0.95018613,0.22133333,0.05700000
0.95022553,0.22100000,0.05700000
0.95024008,0.22066667,0.05700000
0.95028090,0.22033333,0.05700000
0.95029032,0.22000000,0.05700000
0.95034039,0.21966667,0.05700000
0.95035744,0.21966667,0.05666667
0.95036912,0.21933333,0.05666667
0.95038104,0.21933333,0.05633333
0.95041382,0.21900000,0.05633333
0.95043361,0.21866667,0.05633333
0.95043910,0.21833333,0.05633333
0.95044291,0.21833333,0.05600000
0.95045662,0.21833333,0.05566667
0.95050174,0.21833333,0.05533333
0.95051342,0.21833333,0.05500000
0.95057511,0.21800000,0.05500000
0.95057565,0.21766667,0.05500000
0.95061082,0.21733333,0.05500000
0.95062828,0.21733333,0.05466667
0.95067084,0.21700000,0.05466667
0.95072907,0.21666667,0.05466667
0.95076656,0.21666667,0.05433333
0.95077133,0.21633333,0.05433333
0.95080072,0.21600000,0.05433333
0.95085895,0.21566667,0.05433333
0.95086557,0.21566667,0.05400000
0.95087028,0.21566667,0.05366667
0.95089173,0.21533333,0.05366667
0.95097589,0.21533333,0.05333333
0.95103621,0.21500000,0.05333333
0.95104527,0.21466667,0.05333333
0.95108169,0.21433333,0.05333333
0.95110351,0.21400000,0.05333333
0.95113611,0.21366667,0.05333333
0.95116782,0.21333333,0.05333333
0.95119703,0.21333333,0.05300000
0.95120776,0.21300000,0.05300000
0.95121044,0.21300000,0.05266667
0.95126617,0.21300000,0.05233333
0.95129162,0.21300000,0.05200000
0.95133603,0.21300000,0.05166667
0.95140898,0.21266667,0.05166667
0.95142144,0.21266667,0.05133333
0.95149159,0.21233333,0.05133333
0.95151830,0.21200000,0.05133333
0.95156711,0.21166667,0.05133333
0.95157039,0.21166667,0.05100000
0.95158428,0.21133333,0.05100000
0.95159733,0.21100000,0.05100000
0.95165104,0.21066667,0.05100000
0.95167333,0.21033333,0.05100000
0.95171297,0.21000000,0.05100000
0.95182616,0.20966667,0.05100000
0.95185483,0.20966667,0.05066667
0.95185870,0.20933333,0.05066667
0.95191908,0.20900000,0.05066667
0.95196384,0.20866667,0.05066667
0.95196390,0.20866667,0.05033333
0.95199275,0.20866667,0.05000000
0.95203292,0.20833333,0.05000000
0.95205003,0.20833333,0.04966667
0.95208788,0.20833333,0.04933333
0.95210505,0.20800000,0.04933333
0.95214987,0.20766667,0.04933333
0.95217758,0.20733333,0.04933333
0.95222515,0.20700000,0.04933333
0.95224005,0.20666667,0.04933333
0.95226455,0.20666667,0.04900000
0.95229709,0.20633333,0.04900000
0.95229864,0.20633333,0.04866667
0.95235431,0.20600000,0.04866667
0.95236546,0.20566667,0.04866667
0.95239365,0.20533333,0.04866667
0.95257139,0.20500000,0.04866667
0.95262516,0.20466667,0.04866667
0.95266700,0.20433333,0.04866667
0.95267344,0.20400000,0.04866667
0.95268506,0.20366667,0.04866667
0.95276350,0.20366667,0.04833333
0.95276731,0.20333333,0.04833333
0.95279992,0.20300000,0.04833333
0.95283008,0.20300000,0.04800000
0.95284694,0.20266667,0.04800000
0.95293337,0.20233333,0.04800000
0.95293677,0.20200000,0.04800000
0.95295620,0.20166667,0.04800000
0.95296144,0.20166667,0.04766667
0.95297050,0.20166667,0.04733333
0.95300001,0.20166667,0.04700000
0.95301247,0.20133333,0.04700000
0.95304686,0.20133333,0.04666667
0.95305407,0.20133333,0.04633333
0.95308852,0.20133333,0.04600000
0.95312303,0.20100000,0.04600000
0.95315421,0.20066667,0.04600000
0.95321327,0.20066667,0.04566667
0.95327616,0.20066667,0.04533333
0.95332778,0.20033333,0.04533333
0.95333064,0.20033333,0.04500000
0.95333862,0.20000000,0.04500000
0.95343554,0.19966667,0.04500000
0.95344949,0.19966667,0.04466667
0.95350522,0.19933333,0.04466667
0.95356882,0.19900000,0.04466667
0.95370877,0.19866667,0.04466667
0.95372260,0.19833333,0.04466667
0.95374024,0.19800000,0.04466667
0.95375061,0.19766667,0.04466667
0.95375669,0.19733333,0.04466667
0.95379996,0.19700000,0.04466667
0.95393014,0.19700000,0.04433333
0.95400500,0.19666667,0.04433333
0.95403653,0.19633333,0.04433333
0.95403880,0.19600000,0.04433333
0.95406914,0.19566667,0.04433333
0.95411235,0.19533333,0.04433333
0.95414042,0.19533333,0.04400000
0.95416242,0.19533333,0.04366667
0.95416951,0.19500000,0.04366667
0.95417333,0.19466667,0.04366667
0.95418799,0.19466667,0.04333333
0.95419282,0.19433333,0.04333333
0.95420629,0.19433333,0.04300000
0.95420772,0.19400000,0.04300000
0.95426452,0.19366667,0.04300000
0.95426863,0.19333333,0.04300000
0.95434904,0.19300000,0.04300000
0.95439261,0.19266667,0.04300000
0.95448315,0.19233333,0.04300000
0.95450580,0.19200000,0.04300000
0.95452821,0.19166667,0.04300000
0.95454931,0.19133333,0.04300000
0.95455849,0.19100000,0.04300000
0.95464587,0.19066667,0.04300000
0.95467949,0.19033333,0.04300000
0.95471489,0.19000000,0.04300000
0.95476145,0.19000000,0.04266667
0.95478427,0.18966667,0.04266667
0.95479929,0.18933333,0.04266667
0.95481467,0.18900000,0.04266667
0.95485574,0.18866667,0.04266667
0.95485884,0.18866667,0.04233333
0.95487177,0.18833333,0.04233333
0.95487833,0.18800000,0.04233333
0.95489275,0.18800000,0.04200000
0.95496207,0.18766667,0.04200000
0.95499426,0.18733333,0.04200000
0.95503211,0.18700000,0.04200000
0.95505047,0.18700000,0.04166667
0.95507634,0.18666667,0.04166667
0.95509553,0.18633333,0.04166667
0.95510030,0.18633333,0.04133333
0.95518327,0.18600000,0.04133333
0.95525432,0.18600000,0.04100000
0.95526791,0.18566667,0.04100000
0.95528871,0.18533333,0.04100000
0.95529455,0.18500000,0.04100000
0.95535976,0.18466667,0.04100000
0.95540190,0.18433333,0.04100000
0.95547497,0.18400000,0.04100000
0.95550424,0.18366667,0.04100000
0.95551419,0.18366667,0.04066667
0.95552397,0.18333333,0.04066667
0.95557189,0.18300000,0.04066667
0.95558619,0.18266667,0.04066667
0.95560360,0.18233333,0.04066667
0.95563555,0.18233333,0.04033333
0.95567989,0.18200000,0.04033333
0.95572156,0.18166667,0.04033333
0.95573848,0.18166667,0.04000000
0.95574570,0.18133333,0.04000000
0.95578551,0.18100000,0.04000000
0.95579875,0.18066667,0.04000000
0.95587850,0.18033333,0.04000000
0.95588481,0.18033333,0.03966667
0.95588517,0.18000000,0.03966667
0.95597732,0.17966667,0.03966667
0.95600057,0.17933333,0.03966667
0.95602745,0.17900000,0.03966667
0.95603669,0.17866667,0.03966667
0.95603967,0.17866667,0.03933333
0.95604074,0.17833333,0.03933333
0.95610034,0.17800000,0.03933333
0.95615828,0.17766667,0.03933333
0.95627594,0.17766667,0.03900000
0.95631313,0.17733333,0.03900000
0.95639414,0.17733333,0.03866667
0.95640367,0.17733333,0.03833333
0.95642424,0.17700000,0.03833333
0.95643091,0.17666667,0.03833333
0.95644027,0.17633333,0.03833333
0.95647502,0.17600000,0.03833333
0.95650733,0.17566667,0.03833333
0.95656449,0.17566667,0.03800000
0.95661104,0.17566667,0.03766667
0.95662701,0.17533333,0.03766667
0.95673639,0.17500000,0.03766667
0.95673728,0.17466667,0.03766667
0.95678800,0.17433333,0.03766667
0.95679253,0.17400000,0.03766667
0.95692444,0.17366667,0.03766667
0.95692760,0.17333333,0.03766667
0.95699793,0.17300000,0.03766667
0.95700049,0.17266667,0.03766667
0.95702279,0.17233333,0.03766667
0.95702577,0.17233333,0.03733333
0.95708287,0.17200000,0.03733333
0.95715547,0.17200000,0.03700000
0.95717275,0.17166667,0.03700000
0.95718336,0.17133333,0.03700000
0.95719618,0.17133333,0.03666667
0.95722473,0.17100000,0.03666667
0.95728123,0.17100000,0.03633333
0.95730484,0.17066667,0.03633333
0.95732951,0.17066667,0.03600000
0.95734107,0.17066667,0.03566667
0.95744359,0.17066667,0.03533333
0.95744956,0.17033333,0.03533333
0.95747447,0.17000000,0.03533333
0.95749342,0.17000000,0.03500000
0.95753151,0.16966667,0.03500000
0.95753849,0.16966667,0.03466667
0.95762348,0.16966667,0.03433333
0.95771134,0.16933333,0.03433333
